authors,bestsellers_rank,categories,format,id,lang,rating_avg,title
[72531],4864,"[2649, 634, 845, 850, 865]",1,9780872863293,en,4.41,Blackshirts and Reds : Rational Fascism and the Overthrow of Communism
[192876],7270,[334],1,9780861540372,en,3.79,The New Wilderness
"[189090, 47827]",1479,[334],1,9780860685241,en,3.94,Their Eyes Were Watching God
[61160],3388,[334],1,9780141189765,en,3.46,Naked Lunch : The Restored Text
[217236],5580,[334],1,9781782116202,en,3.67,Night Boat to Tangier
"[194175, 64149]",2112,[334],1,9781787702226,en,3.96,My Brilliant Friend
[198491],9824,"[334, 349, 362]",1,9781447274681,en,3.96,Streets of Laredo
"[320372, 34142]",5426,[335],1,9781435159662,en,3.86,Wuthering Heights : (Barnes & Noble Collectible Classics: Flexi Edition)
[115114],4578,"[334, 335]",1,9780394711034,en,4.04,The Woman Destroyed
[320375],6421,"[335, 2489]",2,9781840227796,en,4.13,The Secret Garden
[6654],3877,"[334, 335]",2,9781912714742,en,4.37,The Picture of Dorian Gray
"[82800, 82801]",8012,[334],1,9780717181018,en,3.92,Oh My God What a Complete Aisling The Novel
[62158],5500,"[334, 362]",1,9781526614957,en,4.11,The Dutch House : Longlisted for the Women's Prize 2020
[235235],6179,"[334, 362]",1,9780753804704,en,3.76,The Reader
[3379],6128,"[334, 362]",1,9780007149933,en,4.29,The Pale Horseman
[320382],1722,"[2663, 658, 713, 781, 2978]",1,9781783529711,en,NA,A Curious History of Sex
[320457],3127,"[696, 750, 759, 1300, 2784, 2812]",1,9781684036646,en,NA,The Adverse Childhood Experiences Recovery Workbook : Heal the Hidden Wounds from Childhood Affecting Your Adult Mental and Physical Health
[275605],7614,"[730, 1378]",1,9780335243198,en,5,"An Introduction to Counselling and Psychotherapy: Theory, Research and P ractice"
[303101],1563,"[697, 1378, 2797, 2800, 2801]",1,9781472285263,en,NA,Ten-Ager : What your daughter needs you to know about the transition from child to teen
[122714],6499,"[334, 335]",1,9780141182872,en,3.78,Vile Bodies
[26540],2688,[335],2,9781840227925,en,4.13,Jane Eyre
[7404],7434,[335],16,9781435124998,en,4.26,Charles Dickens (Barnes & Noble Collectible Classics: Omnibus Edition) : Five Novels
[34435],6815,"[334, 658]",1,9781784298883,en,3.65,Almost Love : the addictive story of obsessive love from the bestselling author of Asking for It
[292859],9016,"[233, 295, 657, 660, 661, 763]",2,9781788165587,en,4.33,Minor Feelings : A Reckoning on Race and the Asian Condition
[287651],8067,[334],1,9780571355525,en,3.33,This Mournable Body : SHORTLISTED FOR THE BOOKER PRIZE 2020
"[193920, 199108]",6715,[334],1,9781590171998,en,4.29,Stoner
[39635],5846,[334],1,9781416589648,en,3.71,Little Bee
[287598],5627,[334],1,9780241956533,en,4.46,The Help
"[275605, 286106]",8434,"[722, 730, 1378]",1,9781847873453,en,4.33,Pluralistic Counselling and Psychotherapy
[7796],9418,"[334, 342, 355, 2629, 2488, 2491, 2495]",1,9781784758660,en,4.19,Minecraft: The Crash : An Official Minecraft Novel
[6233],3519,"[334, 335]",2,9780241453865,en,3.96,Animal Farm
[11807],4991,"[232, 335]",1,9780486419190,en,3.58,A Journal of the Plague Year
[73229],6750,[335],2,9781857150353,en,4.23,Crime And Punishment
"[234512, 305583]",5710,"[214, 226, 227, 233, 238, 644, 654, 768, 1074, 2791, 3013, 3019, 3020, 3025, 3035]",1,9780717181025,en,4.39,The Choice
[13631],1546,"[233, 666, 699, 2785, 2999]",1,9781844884919,en,4.07,"To Love a Dog : The Story of One Man, One Dog, and a Lifetime of Love and Mystery"
[56455],4485,[334],1,9780330511216,en,4.11,No Country for Old Men
[299946],1583,"[334, 2978]",1,9781472267078,en,3.66,Fleishman Is in Trouble : One of the best-selling novels of 2020
[235523],2273,[334],1,9780571317165,en,3.48,A Girl is a Half-formed Thing
"[320748, 46040, 320749, 289465]",9202,"[750, 1376, 2777, 2778, 2783, 2784, 2802, 2819, 2820]",1,9781788402705,en,NA,OPEN : Why asking for help can save your life
[37905],8992,"[334, 342]",1,9781789094862,en,3.79,Marvel's Spider-Man: Miles Morales - Wings of Fury
[190168],3174,"[334, 343, 362]",1,9780241982518,en,4.07,The Water Dancer
"[320815, 23073]",8561,"[334, 335]",1,9780141185231,en,3.97,The First Man
[43424],3519,"[658, 2518]",2,9788401023668,es,4.08,Mujeres del alma mia
[320821],7651,"[378, 669, 2770, 2831, 2837, 2857]",1,9780919345539,en,4.36,The Master Book of Herbalism
[128079],6451,"[295, 658, 684]",2,9780062887184,en,4.29,"Cassandra Speaks : When Women Are the Storytellers, the Human Story Changes"
[33580],2627,[334],1,9780241965641,en,3.81,Unravelling Oliver : The gripping psychological suspense from the No. 1 bestseller
[43796],8069,"[334, 362]",1,9780571315079,en,3.53,The Buried Giant
"[249131, 13249, 19121]",8922,[334],1,9781846687358,en,4.44,The Book of Disquiet
[4993],5226,[334],1,9780061150142,en,4.01,The Pact : A Love Story
[64176],6419,"[334, 362, 2558]",1,9780099760115,en,3.88,Beloved
[6233],4886,[335],1,9780241341667,en,3.96,Animal Farm
[318394],6338,"[654, 2782, 2804]",1,9781893007178,en,4.46,Alcoholics Anonymous Big Book
[36852],5527,"[194, 3309, 635, 750, 767, 768, 2783, 2812]",1,9781621063049,en,3.48,"Unfuck Your Brain : Using Science To Get Over Anxiety, Depression, Anger, Freak-Outs, and Triggers"
[161191],4386,"[411, 2718, 2663, 644, 657, 664, 943, 2757, 947, 2761, 955, 2769]",1,9781786090034,en,4.66,The Divide : A Brief Guide to Global Inequality and its Solutions
[194462],1682,"[663, 840, 2978]",1,9781800180109,en,4.14,The Future of British Politics
[254693],8685,[334],2,9781783784769,en,3.63,Weather
[191489],2449,"[334, 355, 2629, 2490, 2491, 2495, 2496]",2,9781526610270,en,4.56,Harry Potter and the Goblet of Fire - Gryffindor Edition
[48551],4865,"[334, 362]",1,9781787330726,en,3.61,Warlight
[49359],5059,[334],1,9781782118640,en,3.85,How to Stop Time
[122463],4860,[334],1,9780099429043,en,3.8,Red Dog
[48719],4816,"[334, 362]",1,9780062009302,en,4.34,When Nietzsche Wept
[73939],4727,[334],1,9780755309511,en,4.06,The Island
[320954],4248,"[657, 706, 750]",1,9780141996479,en,4.45,My Grandmother's Hands : Racialized Trauma and the Pathway to Mending Our Hearts and Bodies
[320155],2393,"[215, 228, 1281, 1282, 1289, 1347, 1371]",2,9781408713785,en,4.42,Breathtaking : Inside the NHS in a Time of Pandemic
[321041],7146,"[730, 761, 1378]",1,9781735993508,en,4.3,Sometimes Therapy Is Awkward : A Collection of Life-Changing Insights for the Modern Clinician
[191734],8446,[335],1,9780007934416,en,3.78,To the Lighthouse
[52844],4499,"[334, 355, 2629]",1,9780099534440,en,3.52,The Magicians : (Book 1)
[217392],4861,[334],1,9780349701455,en,4.28,The Vanishing Half : Sunday Times Bestseller
[237501],4433,[334],1,9780140237504,en,3.81,The Catcher in the Rye
[11326],4209,"[334, 2488, 2490, 2495, 2503]",1,9788498382662,es,4.48,Harry Potter y la piedra filosofal
[63336],4941,[334],1,9780671027346,en,4.2,The Perks of Being a Wallflower
"[310864, 310866, 310867, 310868, 298819]",9362,"[1335, 1384, 1387, 1436, 1722]",1,9781498726993,en,NA,Clark's Pocket Handbook for Radiographers
[117495],7607,"[730, 750, 1378]",1,9780988378803,en,NA,Co-Creating Safety : Healing the Fragile Patient
"[7404, 43231, 321239, 295384]",6795,[335],1,9781853261947,en,4.08,Our Mutual Friend
"[262891, 321240, 43231]",6719,"[334, 335]",1,9781840224559,en,3.68,The Well of Loneliness
"[3691, 58193, 70129, 258648]",8780,"[334, 335, 2732, 2734, 3209]",1,9781853264719,en,4.27,Tao Te Ching
[12112],7924,[335],1,9780060776091,en,4.17,Brave New World and Brave New World Revisited
[185554],9091,"[214, 233, 658, 683, 684, 840, 2813]",1,9781786076038,en,3.97,Fight Like A Girl
[69749],4569,"[3120, 684, 2842, 2853]",1,9781683641568,en,4.29,Wild Mercy : Living the Fierce and Tender Wisdom of the Women Mystics
"[8215, 11327, 321246]",3421,"[37, 133, 3248, 138, 3253, 635]",2,9781683839187,en,4.63,Harry Potter: A Pop-Up Guide to Diagon Alley and Beyond
[198680],3450,"[334, 355, 2629, 357]",1,9781509899043,en,4.21,Spinning Silver
[191489],3717,"[334, 355, 2629, 2490, 2495, 2496]",2,9781526618146,en,4.5,Harry Potter and the Order of the Phoenix - Gryffindor Edition
[69076],7858,[334],1,9780099564973,en,3.72,The Sense of an Ending
[31379],7245,"[334, 355, 2629]",2,9781473200111,en,4.25,Reaper Man : Discworld: The Death Collection
[54793],8601,[334],1,9780099771517,en,4.12,Memoirs of a Geisha
[191489],3488,"[334, 355, 2629, 2490, 2491, 2495, 2496]",2,9781526610294,en,4.56,Harry Potter and the Goblet of Fire - Hufflepuff Edition
[207270],2273,[334],1,9780099427575,en,4.27,A Tree Grows In Brooklyn
[62933],4358,[334],1,9780007318520,en,3.75,Freedom
[210648],6816,"[635, 695, 714, 763, 2802]",2,9781784743345,en,4.02,Can't Even : How Millennials Became the Burnout Generation
[321254],9294,"[633, 707, 840, 865]",1,9781760641573,en,4.23,Contest for the Indo-Pacific: Why China Won't Map the Future
[267431],4392,"[1334, 2775, 2778, 2812]",1,9781785042058,en,4.23,"F*** You Cancer : How to face the big C, live your life and still be yourself"
[197522],4822,"[342, 355, 2629]",1,9781250763969,en,5,"Wheel of Time Premium Boxed Set V : Book 13: Towers of Midnight, Book 14: A Memory of Light, Prequel: New Spring"
[9653],5243,"[335, 2489]",2,9781840227789,en,4.09,Little Women
"[191368, 28531, 321400]",6443,"[335, 2724, 2740]",1,9780199595181,en,4.44,"Discourses, Fragments, Handbook"
"[319272, 319273]",2222,"[214, 223, 233, 638, 750, 2783, 2813, 2840, 2859, 2863, 2868, 2872, 2878, 2978]",2,9781408867761,en,4.21,Midnight Chicken : & Other Recipes Worth Living For
[31487],4664,"[407, 2714, 2741, 639, 750, 763, 1005, 2812]",1,9781473613942,en,4.29,Rebel Ideas : The Power of Diverse Thinking
"[321402, 321403, 321404, 321405]",3931,"[376, 413, 2720, 649, 722, 990, 1004, 1155, 2812]",1,9780865717220,en,3.91,The Mediator's Handbook : Revised & Expanded fourth edition
[191489],3885,"[334, 355, 2629, 2490, 2491, 2495, 2496]",2,9781526618184,en,4.5,Harry Potter and the Order of the Phoenix - Ravenclaw Edition
[23073],1819,[334],1,9782070360024,fr,3.99,L'etranger
[126046],4318,[334],1,9780099537540,en,4.09,Jasper Jones
[54678],6446,[334],1,9780099541288,en,4.1,A Single Man
[204897],1623,"[334, 355, 2629]",1,9781784702861,en,3.85,The Starless Sea : the spellbinding Sunday Times bestseller
[39893],4171,[334],1,9780330477598,en,4.13,The Secret Keeper
[40929],7579,"[707, 1059, 2975]",1,9781250058294,en,3.76,"Ninety Percent of Everything : Inside Shipping, the Invisible Industry That Puts Clothes on Your Back, Gas in Your Car, and Food on Your Plate"
[36852],9445,"[707, 2791, 2802, 2812]",1,9781621061007,en,4.12,Unfuck Your Boundaries
[47552],9441,"[291, 726, 1298, 1382, 2770, 2800]",2,9781783783793,en,4.42,Labours of Love : The Crisis of Care
[70753],9751,"[235, 3386, 1380]",1,9781472272881,en,4.07,A Rip in Heaven
[22332],3960,[335],16,9781435159631,en,4.27,Pride and Prejudice : (Barnes & Noble Collectible Classics: Flexi Edition)
"[262655, 29221]",6469,"[334, 335, 357]",2,9780062936615,en,4.06,Alice's Adventures in Wonderland (Illustrated with Interactive Elements) : & Through the Looking-Glass
[11807],8554,"[334, 335]",1,9780141199061,en,3.68,Robinson Crusoe
[206767],7060,"[216, 664, 944, 2758]",1,9781785033858,en,3.95,The New Confessions of an Economic Hit Man : How America really took over the world
"[286162, 71409]",9354,"[692, 721, 875]",1,9781608465644,en,4.38,"Freedom Is A Constant Struggle : Ferguson, Palestine, and the Foundations of a Movement"
[191489],7517,"[334, 355, 2629, 2490, 2491, 2495, 2496, 2499, 2557]",2,9781408855898,en,4.48,Harry Potter and the Philosopher's Stone
[22349],8495,[334],1,9780099511755,en,3.97,Gravity's Rainbow
"[12519, 104163]",4034,[334],1,9781784704223,en,3.53,A Horse Walks into a Bar
[191489],5634,"[334, 355, 2629, 2490, 2495, 2496]",2,9781526610317,en,4.56,Harry Potter and the Goblet of Fire - Ravenclaw Edition
[321536],3966,"[142, 3257, 334, 2978, 2979, 2983]",1,9780062066312,en,3.88,How to Archer : The Ultimate Guide to Espionage and Style and Women and Also Cocktails Ever Written
[30051],1461,"[334, 2465]",1,9780723281580,en,3.81,Princess Polly's Potty sticker activity book
[186173],3251,"[706, 714, 718, 936, 2750, 1028, 1029]",2,9781526604996,en,4.03,Work : A History of How We Spend Our Time
"[321547, 321548, 321549, 321550, 321551]",5928,"[1358, 1359]",1,9780198789888,en,NA,Oxford Handbook of Paediatrics 3e
[213965],9448,"[655, 1400, 2782]",1,9781558749603,en,4.12,"The Complete ACOA Sourcebook : Adult Children of Alcoholics at Home, at Work and in Love"
[31379],7852,"[342, 355, 2629]",1,9780552166683,en,4.25,Reaper Man : (Discworld Novel 11)
[6233],1351,[335],2,9780241453513,en,4.19,Nineteen Eighty-Four
"[191734, 41442]",6687,"[334, 335, 2521]",1,9780199536009,en,3.79,Mrs Dalloway
[70982],4001,"[214, 334, 335, 2488]",2,9780571308408,en,4.01,The Bell Jar
"[127131, 9653]",8341,[335],1,9780241335130,en,4.09,Little Women
[26540],6859,[335],2,9781912714018,en,4.13,Jane Eyre : Chiltern Edition
[321647],5445,"[633, 658, 663, 2831]",1,9781849352604,en,4.34,"Emergent Strategy : Shaping Change, Changing Worlds"
"[142137, 71409]",9867,"[214, 215, 692]",1,9781556520747,en,4.55,Assata : An Autobiography
[321650],8974,"[233, 235, 3386, 650]",1,9781911600282,en,4.35,The Baby Snatchers : A mother's shocking true story from inside one of Ireland's notorious Mother and Baby Homes
[7768],8449,[334],1,9780141042794,en,4.44,Once & Then
[60952],3589,[334],1,9781526604767,en,4.38,A Thousand Splendid Suns
[68869],6349,"[334, 2981, 2487, 2489, 2501, 2538]",2,9780060572341,en,4.3,Where the sidewalk ends 30th Anniversary edition
[70982],4069,[334],1,9780571268863,en,4.01,The Bell Jar
[191489],2061,"[334, 355, 2629, 2490, 2495, 2496]",2,9781526610331,en,4.56,Harry Potter and the Goblet of Fire - Slytherin Edition
[62158],9149,"[334, 2558]",1,9781841155838,en,3.93,Bel Canto
[22349],8563,[334],1,9780099532613,en,3.69,The Crying of Lot 49
[47827],6288,[334],1,9780140276336,en,3.78,White Teeth
[13205],5347,"[406, 709]",1,9781760875534,en,4,SPSS Survival Manual : A step by step guide to data analysis using IBM SPSS
[321661],1944,"[1356, 2775]",1,9781760879082,NA,NA,How to Endo : A Guide to Surviving and Thriving with Endometriosis
[321670],3426,"[1327, 2770, 2819, 2831, 2911]",1,9781644111895,en,4,"The Encyclopedia of Ailments and Diseases : How to Heal the Conflicted Feelings, Emotions, and Thoughts at the Root of Illness"
"[126681, 297249]",3386,"[750, 1377, 1378]",1,9780415682312,en,4.17,Formulation in Psychology and Psychotherapy : Making sense of people's problems
"[198580, 321732, 181807]",5048,"[1378, 2812, 2820, 2831]",1,9781620554845,en,4.11,The Humming Effect : Sound Healing for Health and Happiness
"[307255, 271499, 294741, 165678, 314829]",8983,[1376],1,9781615370184,en,3.96,Learning Cognitive-Behavior Therapy : An Illustrated Guide
[192124],7925,"[334, 335]",1,9780061177590,en,3.84,Women
[2869],8660,[335],1,9781784871949,en,4.12,War and Peace (Vintage Classic Russians Series)
[187490],3564,"[334, 335]",1,9780140187977,en,4.26,If Beale Street Could Talk
[22332],6492,"[296, 334, 335]",1,9780141199870,en,3.86,Mansfield Park
"[321781, 238202]",6424,"[334, 335]",1,9780141182308,en,4.11,A Month in the Country
"[321783, 316004]",6712,"[694, 2831]",1,9781591431756,en,4.21,Secrets of Aboriginal Healing : A Physicist's Journey with a Remote Australian Tribe
"[321784, 132926]",7191,"[658, 2813, 2820, 2855, 2857]",2,9781594749773,en,3.31,"Basic Witches : How to Summon Success, Banish Drama, and Raise Hell with Your Coven"
"[133673, 59253, 127665]",6080,"[285, 295, 658]",1,9780995716223,en,4.66,Your Silence Will Not Protect You : Essays and Poems
"[73226, 190138, 73228]",8403,"[2644, 2659, 2663, 2689, 684, 845]",1,9780141983530,en,4.53,The Unwomanly Face of War
[23073],2113,"[334, 750, 2978]",1,9780141187945,en,4.02,The Fall
[191489],4771,"[334, 355, 2629, 2488, 2490, 2491, 2495, 2496]",2,9781408898093,en,4.43,Harry Potter and the Chamber of Secrets - Gryffindor Edition
[134862],5623,[334],1,9780857865533,en,3.92,Life Of Pi
[204897],2420,[334],1,9780099554790,en,4.03,The Night Circus
[17997],5797,"[334, 2489, 2496]",1,9781405272209,en,4.26,The Magic Faraway Tree
"[9253, 55476]",3553,[334],1,9781844080403,en,3.98,My Cousin Rachel
[18888],2271,[334],1,9780241979068,en,3.78,Exit West : SHORTLISTED for the Man Booker Prize 2017
[297259],6731,"[2649, 2663, 683, 707]",1,9781580056892,en,4.15,Transgender History (Second Edition) : The Roots of Today's Revolution
[119787],8784,[1325],1,9781975150044,en,4.42,Pocket Medicine : The Massachusetts General Hospital Handbook of Internal Medicine
[310537],3474,"[1291, 1294, 1396, 2777, 2778, 2788, 2864]",1,9781529344431,en,NA,"Your Body In Balance : The New Science of Food, Hormones and Health"
[203128],9468,"[1378, 2812, 2820, 2840]",1,9781683643739,en,4.25,A Healing Space : Befriending Ourselves in Difficult Times
[213153],7587,[1378],1,9781119954651,en,4.15,"Family Therapy : Concepts, Process and Practice"
[321855],9121,[1378],1,9781537334226,en,4.47,"Borderline, Narcissistic, and Schizoid Adaptations : The Pursuit of Love, Admiration, and Safety"
[216591],4725,"[334, 349, 362]",1,9780062409218,en,4.09,News of the World : A Novel
[216836],7612,"[334, 344, 362]",1,9781400095209,en,4.31,Half of a Yellow Sun
[54114],7570,"[344, 362]",1,9781405921534,en,4.15,The Falcon of Sparta : The bestselling author of the Emperor and Conqueror series' returns to the Ancient World
[67200],8191,"[334, 335]",1,9780141199344,en,3.89,The Time Machine
"[20748, 43231, 321913]",6755,[335],1,9781853260902,en,4.05,Around the World in 80 Days / Five Weeks in a Balloon
[321914],6376,"[233, 678, 1073]",1,9781760875022,NA,4.04,Come : A Memoir
"[210793, 37834]",8960,"[235, 3386, 668]",1,9781786090621,en,3.97,Chaos : The Truth Behind the Manson Murders
[60949],3879,"[3, 69, 290, 293, 634, 873, 874, 883, 2812]",2,9781529027648,en,4.05,Funny Weather : Art in an Emergency
[217159],2255,[334],1,9781473683020,en,4.04,When All is Said : Five toasts. Five people. One lifetime.
[76585],3288,[334],1,9781405916424,en,4.11,One with You
[318866],3495,"[334, 988, 1006, 1087]",1,9781942788294,en,4.27,"The Phoenix Project : A Novel About IT, DevOps, and Helping Your Business Win"
[7980],3218,"[334, 2490]",1,9780340980903,en,3.9,Before I Fall
[79117],4053,[334],1,9780340961643,en,3.97,"The Last Letter from Your Lover : 'An exquisite tale of love lost, love found and the power of letter-writing' Sunday Express"
[39638],1639,[334],1,9780141025209,en,3.66,How to be Both
[103072],3088,[334],1,9780345803788,en,3.86,Crazy Rich Asians
[232155],1692,"[292, 633, 653, 707]",1,9781760641436,NA,4.41,Growing Up Disabled in Australia
